FLT_DATE;APT_ICAO;DEST_APT_ICAO;APT_NAME;STATE_NAME;FLT_DEP_1;DLY_ATC_PRE_2
2025-03-25;LFBP;LFBP;Pau-PyrĂ©nĂ©es;France;17;
2025-03-25;LFBT;LFBT;Tarbes-Lourdes PyrĂ©nĂ©es;France;9;
2025-03-25;LFBZ;LFBZ;Biarritz-Bayonne-Anglet;France;14;
2025-03-25;LFCR;LFCR;Rodez-Marcillac;France;6;
2025-03-25;LFGJ;LFGJ;DĂ´le-Tavaux;France;4;
2025-03-25;LFJL;LFJL;Metz-Nancy-Lorraine;France;6;
2025-03-25;LFJR;LFJR;Angers-MarcĂ©;France;4;
2025-03-25;LFKB;LFKB;Bastia-Poretta;France;11;
2025-03-25;LFKC;LFKC;Calvi-Sainte-Catherine;France;5;
2025-03-25;LFKF;LFKF;Figari-Sud Corse;France;5;
2025-03-25;LFKJ;LFKJ;Ajaccio-NapolĂ©on-Bonaparte;France;13;
2025-03-25;LFLB;LFLB;ChambĂ©ry-Aix-les-Bains;France;16;
2025-03-25;LFLC;LFLC;Clermont-Ferrand-Auvergne;France;9;
2025-03-25;LFLI;LFLI;Annemasse;France;0;
2025-03-25;LFLL;LFLL;Lyon-Saint-ExupĂ©ry;France;117;32
2025-03-25;LFLP;LFLP;Annecy-Meythet;France;6;
2025-03-25;LFLS;LFLS;Grenoble-IsĂ¨re;France;10;
2025-03-25;LFLY;LFLY;Lyon-Bron;France;19;
2025-03-25;LFMD;LFMD;Cannes-Mandelieu;France;16;
2025-03-25;LFMH;LFMH;Saint-Etienne-BouthĂ©on;France;3;
2025-03-25;LFMI;LFMI;Istres-Le TubĂ©;France;7;
2025-03-25;LFMK;LFMK;Carcassonne-Salvaza;France;12;
2025-03-25;LFML;LFML;Marseille-Provence;France;121;
2025-03-25;LFMN;LFMN;Nice-CĂ´te dâ€™Azur;France;139;52
2025-03-25;LFMP;LFMP;Perpignan-Rivesaltes;France;16;
2025-03-25;LFMT;LFMT;Montpellier-MĂ©diterranĂ©e;France;38;
2025-03-25;LFMU;LFMU;BĂ©ziers-Vias;France;2;
2025-03-25;LFMV;LFMV;Avignon-Caumont;France;20;
2025-03-25;LFOB;LFOB;Beauvais-TillĂ©;France;37;
2025-03-25;LFOK;LFOK;ChĂ˘lons-Vatry;France;1;
2025-03-25;LFOP;LFOP;Rouen;France;4;
2025-03-25;LFOT;LFOT;Tours-Val de Loire;France;11;
2025-03-25;LFPB;LFPB;Paris-Le Bourget;France;68;
2025-03-25;LFPG;LFPG;Paris-Charles-de-Gaulle;France;638;
2025-03-25;LFPN;LFPN;Toussus-le-Noble;France;17;
2025-03-25;LFPO;LFPO;Paris-Orly;France;220;109
2025-03-25;LFQQ;LFQQ;Lille-Lesquin;France;11;
2025-03-25;LFRB;LFRB;Brest-Bretagne;France;13;
2025-03-25;LFRD;LFRD;Dinard-Pleurtuit-Saint-Malo;France;2;
2025-03-25;LFRH;LFRH;Lorient-Lann BihouĂ©;France;7;
2025-03-25;LFRK;LFRK;Caen-Carpiquet;France;5;
2025-03-25;LFRM;LFRM;Le Mans;France;1;
2025-03-25;LFRN;LFRN;Rennes-Saint-Jacques;France;17;
2025-03-25;LFRQ;LFRQ;Quimper-Pluguffan;France;1;
2025-03-25;LFRS;LFRS;Nantes-Atlantique;France;50;
2025-03-25;LFRZ;LFRZ;Saint-Nazaire-Montoir;France;6;
2025-03-25;LFSB;LFSB;BĂ˘le-Mulhouse;France;92;22
2025-03-25;LFSL;LFSL;Brive-Souillac;France;5;
2025-03-25;LFST;LFST;Strasbourg-Entzheim;France;13;
2025-03-25;LFTH;LFTH;HyĂ¨res-Le Palyvestre;France;3;
2025-03-25;LFTW;LFTW;NĂ®mes-Garons;France;18;
2025-03-25;LGAV;LGAV;Athens;Greece;294;
2025-03-25;LGIR;LGIR;Heraklion;Greece;19;
2025-03-25;LGKF;LGKF;Kefallinia;Greece;3;
2025-03-25;LGKO;LGKO;Kos;Greece;7;
2025-03-25;LGKR;LGKR;Corfu;Greece;5;
2025-03-25;LGMK;LGMK;Mikonos;Greece;4;
2025-03-25;LGPZ;LGPZ;Aktion;Greece;2;
2025-03-25;LGRP;LGRP;Rodos;Greece;14;
2025-03-25;LGSA;LGSA;Khania - Souda;Greece;15;
2025-03-25;LGSR;LGSR;Santorini;Greece;9;
2025-03-25;LGTS;LGTS;Thessaloniki;Greece;49;
2025-03-25;LGZA;LGZA;Zakinthos;Greece;3;
2025-03-25;LHBP;LHBP;Budapest - Ferihegy;Hungary;154;27
2025-03-25;LIBR;LIBR;Brindisi;Italy;19;
2025-03-25;LICC;LICC;Catania;Italy;75;191
2025-03-25;LICJ;LICJ;Palermo Falcone-Borsellino;Italy;54;
2025-03-25;LIMC;LIMC;Milan - Malpensa;Italy;284;255
2025-03-25;LIME;LIME;Bergamo;Italy;103;96
2025-03-25;LIMF;LIMF;Torino Caselle;Italy;45;
2025-03-25;LIML;LIML;Milan - Linate;Italy;156;26
2025-03-25;LIPE;LIPE;Bologna;Italy;100;62
2025-03-25;LIPH;LIPH;Treviso;Italy;21;
2025-03-25;LIPZ;LIPZ;Venice;Italy;87;158
2025-03-25;LIRA;LIRA;Rome - Ciampino;Italy;60;
2025-03-25;LIRF;LIRF;Rome - Fiumicino;Italy;366;488
2025-03-25;LIRN;LIRN;Naples;Italy;74;
2025-03-25;LIRP;LIRP;Pisa San Giusto;Italy;36;
2025-03-25;LJLJ;LJLJ;Ljubljana;Slovenia;25;0
2025-03-25;LJMB;LJMB;Maribor;Slovenia;2;
2025-03-25;LJPZ;LJPZ;PortoroĹľ;Slovenia;2;
2025-03-25;LKKV;LKKV;Karlovy Vary;Czech Republic;2;
2025-03-25;LKMT;LKMT;Ostrava;Czech Republic;9;
2025-03-25;LKPR;LKPR;Prague;Czech Republic;146;
2025-03-25;LKTB;LKTB;Brno-TuĹ™any;Czech Republic;6;
2025-03-25;LLBG;LLBG;Tel Aviv - Ben Gurion International;Israel;178;
2025-03-25;LMML;LMML;Malta;Malta;74;89
2025-03-25;LOWG;LOWG;Graz;Austria;13;
2025-03-25;LOWI;LOWI;Innsbruck;Austria;16;
2025-03-25;LOWK;LOWK;Klagenfurt;Austria;4;
2025-03-25;LOWL;LOWL;Linz;Austria;13;
2025-03-25;LOWS;LOWS;Salzburg;Austria;34;
2025-03-25;LOWW;LOWW;Vienna;Austria;279;29
2025-03-25;LPAZ;LPAZ;Santa Maria;Portugal;3;
2025-03-25;LPCS;LPCS;Cascais;Portugal;9;
2025-03-25;LPFL;LPFL;Flores;Portugal;1;
2025-03-25;LPFR;LPFR;Faro;Portugal;56;3
2025-03-25;LPHR;LPHR;Horta;Portugal;4;
2025-03-25;LPMA;LPMA;Madeira;Portugal;47;
2025-03-25;LPMT;LPMT;Montijo;Portugal;1;
2025-03-25;LPPD;LPPD;Ponta Delgada;Portugal;26;
2025-03-25;LPPR;LPPR;Porto;Portugal;127;32
2025-03-25;LPPS;LPPS;Porto Santo;Portugal;2;
2025-03-25;LPPT;LPPT;Lisbon;Portugal;273;472
2025-03-25;LQSA;LQSA;Sarajevo;Bosnia and Herzegovina;18;
2025-03-25;LRBS;LRBS;Bucharest - BÄneasa;Romania;8;
2025-03-25;LROP;LROP;Bucharest - Otopeni;Romania;151;91
2025-03-25;LSGG;LSGG;Geneva;Switzerland;204;37
2025-03-25;LSGS;LSGS;Sion;Switzerland;5;
2025-03-25;LSZH;LSZH;ZĂĽrich;Switzerland;318;238
2025-03-25;LTAC;LTAC;Ankara - EsenboÄźa;TĂĽrkiye;105;
2025-03-25;LTAI;LTAI;Antalya;TĂĽrkiye;110;
2025-03-25;LTBA;LTBA;Istanbul AtatĂĽrk;TĂĽrkiye;22;
2025-03-25;LTBJ;LTBJ;Izmir - Adnan Menderes;TĂĽrkiye;68;
2025-03-25;LTFJ;LTFJ;Istanbul Sabiha GĂ¶kĂ§en;TĂĽrkiye;315;
2025-03-25;LTFM;LTFM;Istanbul;TĂĽrkiye;651;
2025-03-25;LUKK;LUKK;ChiČ™inÄu;Moldova;42;
2025-03-25;LWSK;LWSK;Skopje;Republic of North Macedonia;26;
2025-03-25;LYBE;LYBE;Belgrade - Nikola Tesla;Serbia;86;
2025-03-25;LYPG;LYPG;Podgorica;Montenegro;16;
2025-03-25;LZIB;LZIB;Bratislava;Slovakia;21;
2025-03-25;UDYZ;UDYZ;Yerevan;Armenia;40;
2025-03-25;UGTB;UGTB;Tbilisi;Georgia;51;
2025-03-26;BIKF;BIKF;Keflavik;Iceland;73;
2025-03-26;EBAW;EBAW;Antwerp;Belgium;13;
2025-03-26;EBBR;EBBR;Brussels;Belgium;264;274
2025-03-26;EBCI;EBCI;Charleroi;Belgium;87;0
2025-03-26;EBLG;EBLG;LiĂ¨ge;Belgium;53;
2025-03-26;EBOS;EBOS;Ostend-Bruges;Belgium;10;
2025-03-26;EDDB;EDDB;Berlin - Brandenburg;Germany;258;76
2025-03-26;EDDC;EDDC;Dresden;Germany;15;
2025-03-26;EDDE;EDDE;Erfurt;Germany;4;0
2025-03-26;EDDF;EDDF;Frankfurt;Germany;597;39
2025-03-26;EDDG;EDDG;Muenster-Osnabrueck;Germany;25;
2025-03-26;EDDH;EDDH;Hamburg;Germany;151;40
2025-03-26;EDDK;EDDK;Cologne-Bonn;Germany;159;
2025-03-26;EDDL;EDDL;Dusseldorf;Germany;203;2
2025-03-26;EDDM;EDDM;Munich;Germany;422;0
2025-03-26;EDDN;EDDN;Nuremberg;Germany;55;2
2025-03-26;EDDP;EDDP;Leipzig-Halle;Germany;113;23
2025-03-26;EDDR;EDDR;Saarbruecken;Germany;10;0
2025-03-26;EDDS;EDDS;Stuttgart;Germany;105;0
2025-03-26;EDDV;EDDV;Hanover;Germany;63;9
2025-03-26;EDDW;EDDW;Bremen;Germany;39;8
2025-03-26;EETN;EETN;Tallinn;Estonia;52;0
2025-03-26;EETU;EETU;Tartu;Estonia;3;
2025-03-26;EFHK;EFHK;Helsinki - Vantaa;Finland;216;12
2025-03-26;EGAA;EGAA;Belfast - Aldergrove;United Kingdom;70;
2025-03-26;EGAC;EGAC;Belfast - City Airport;United Kingdom;39;
2025-03-26;EGAE;EGAE;Londonderry - Eglinton;United Kingdom;3;
2025-03-26;EGBB;EGBB;Birmingham;United Kingdom;107;5
2025-03-26;EGCC;EGCC;Manchester;United Kingdom;210;136
2025-03-26;EGGD;EGGD;Bristol;United Kingdom;79;0
2025-03-26;EGGW;EGGW;London - Luton;United Kingdom;146;24
2025-03-26;EGHI;EGHI;Southampton;United Kingdom;21;
2025-03-26;EGKB;EGKB;Biggin Hill;United Kingdom;26;
2025-03-26;EGKK;EGKK;London - Gatwick;United Kingdom;291;
2025-03-26;EGLC;EGLC;London - City;United Kingdom;84;6
2025-03-26;EGLF;EGLF;Farnborough;United Kingdom;37;
2025-03-26;EGLL;EGLL;London - Heathrow;United Kingdom;653;
2025-03-26;EGNT;EGNT;Newcastle;United Kingdom;53;
2025-03-26;EGNX;EGNX;East Midlands;United Kingdom;61;
2025-03-26;EGPD;EGPD;Aberdeen;United Kingdom;55;0
2025-03-26;EGPF;EGPF;Glasgow;United Kingdom;83;0
2025-03-26;EGPH;EGPH;Edinburgh;United Kingdom;140;0
2025-03-26;EGSS;EGSS;London - Stansted;United Kingdom;221;73
2025-03-26;EHAM;EHAM;Amsterdam - Schiphol;Netherlands;630;
2025-03-26;EHBK;EHBK;Maastricht-Aachen;Netherlands;6;
2025-03-26;EHGG;EHGG;Groningen;Netherlands;23;
2025-03-26;EHLE;EHLE;Lelystad;Netherlands;6;
2025-03-26;EHRD;EHRD;Rotterdam;Netherlands;27;
2025-03-26;EICK;EICK;Cork;Ireland;25;
2025-03-26;EIDL;EIDL;Donegal;Ireland;2;
2025-03-26;EIDW;EIDW;Dublin;Ireland;253;38
2025-03-26;EIKN;EIKN;Connaught;Ireland;5;
2025-03-26;EIKY;EIKY;Kerry - Farranfore;Ireland;7;
2025-03-26;EINN;EINN;Shannon;Ireland;25;
2025-03-26;EIWT;EIWT;Weston;Ireland;1;
2025-03-26;EKCH;EKCH;Copenhagen - Kastrup;Denmark;300;0
2025-03-26;ELLX;ELLX;Luxembourg;Luxembourg;100;18
2025-03-26;ENAL;ENAL;Alesund;Norway;19;
2025-03-26;ENAN;ENAN;Andenes;Norway;7;
2025-03-26;ENAT;ENAT;Alta;Norway;12;
2025-03-26;ENBL;ENBL;Forde Bringeland;Norway;4;
2025-03-26;ENBN;ENBN;Bronnoysund Bronnoy;Norway;13;
2025-03-26;ENBO;ENBO;BodĂ¸;Norway;68;
2025-03-26;ENBR;ENBR;Bergen;Norway;143;0
2025-03-26;ENBS;ENBS;Batsfjord;Norway;3;
2025-03-26;ENBV;ENBV;BerlevĂĄg;Norway;3;
2025-03-26;ENCN;ENCN;Kristiansand Kjevik;Norway;17;
2025-03-26;ENDU;ENDU;Bardufoss;Norway;4;
2025-03-26;ENEV;ENEV;Harstad - Narvik Evenes;Norway;15;
2025-03-26;ENFL;ENFL;FlorĂ¸;Norway;14;
2025-03-26;ENGM;ENGM;Oslo - Gardermoen;Norway;332;11
2025-03-26;ENHD;ENHD;Haugesund;Norway;13;
2025-03-26;ENHF;ENHF;Hammerfest;Norway;21;
2025-03-26;ENHV;ENHV;HonningsvĂĄg Valan;Norway;3;
2025-03-26;ENKB;ENKB;Kristiansund Kvernberget;Norway;16;
2025-03-26;ENKR;ENKR;Kirkenes HĂ¸ybuktmoen;Norway;9;
2025-03-26;ENLK;ENLK;Leknes;Norway;8;
2025-03-26;ENMH;ENMH;Mehamn;Norway;3;
2025-03-26;ENML;ENML;Molde Ă…rĂ¸;Norway;5;
2025-03-26;ENMS;ENMS;MosjĂ¸en KjĂ¦rstad;Norway;6;
2025-03-26;ENNA;ENNA;Lakselv Banak;Norway;4;
2025-03-26;ENNM;ENNM;Namsos HĂ¸knesĂ¸ra;Norway;3;
2025-03-26;ENOV;ENOV;OrstaÂżVolda Hovden;Norway;10;
2025-03-26;ENRA;ENRA;Mo i Rana RĂ¸ssvoll;Norway;6;
2025-03-26;ENRM;ENRM;Rorvik Ryum;Norway;4;
2025-03-26;ENRO;ENRO;Roros;Norway;2;
2025-03-26;ENRS;ENRS;Rost;Norway;2;
2025-03-26;ENSB;ENSB;Svalbard Longyear;Norway;2;
2025-03-26;ENSD;ENSD;Sandane  Anda;Norway;4;
2025-03-26;ENSG;ENSG;Sogndal HaukĂĄsen;Norway;9;
2025-03-26;ENSH;ENSH;SvolvĂ¦r Helle;Norway;6;
2025-03-26;ENSK;ENSK;Stokmarknes Skagen;Norway;11;
2025-03-26;ENSR;ENSR;Sorkjosen;Norway;2;
2025-03-26;ENSS;ENSS;VardĂ¸ Svartnes;Norway;1;
2025-03-26;ENST;ENST;SandnessjĂ¸en Stokka;Norway;10;
2025-03-26;ENTC;ENTC;TromsĂ¸;Norway;72;
2025-03-26;ENVA;ENVA;Trondheim;Norway;82;0
2025-03-26;ENVD;ENVD;VadsĂ¸;Norway;8;
2025-03-26;ENVR;ENVR;VĂ¦rĂ¸y;Norway;2;
2025-03-26;ENZV;ENZV;Stavanger;Norway;103;0
2025-03-26;EPBY;EPBY;Bydgoszcz;Poland;5;
2025-03-26;EPGD;EPGD;Gdansk;Poland;56;
2025-03-26;EPKK;EPKK;Krakow - Balice;Poland;98;
2025-03-26;EPKT;EPKT;Katowice - Pyrzowice;Poland;32;
2025-03-26;EPLB;EPLB;Lublin;Poland;3;
2025-03-26;EPLL;EPLL;Lodz - Lublinek;Poland;4;
2025-03-26;EPMO;EPMO;Warszawa - Modlin;Poland;9;
2025-03-26;EPPO;EPPO;Poznan - Lawica;Poland;37;
2025-03-26;EPRA;EPRA;Radom;Poland;4;
2025-03-26;EPRZ;EPRZ;Rzeszow - Jasionka;Poland;22;
2025-03-26;EPSC;EPSC;Szczecin - GoleniĂłw;Poland;5;
2025-03-26;EPSY;EPSY;Olsztyn-Mazury;Poland;2;
2025-03-26;EPWA;EPWA;Warszawa - Chopina;Poland;247;65
2025-03-26;EPWR;EPWR;Wroclaw - Strachowice;Poland;35;
2025-03-26;EPZG;EPZG;Zielona Gora - Babimost;Poland;3;
2025-03-26;ESGG;ESGG;GĂ¶teborg;Sweden;67;0
2025-03-26;ESSA;ESSA;Stockholm - Arlanda;Sweden;281;0
2025-03-26;ESSB;ESSB;Stockholm - Bromma;Sweden;18;
2025-03-26;EVRA;EVRA;Riga;Latvia;71;4
2025-03-26;EVVA;EVVA;Ventspils;Latvia;0;
2025-03-26;EYKA;EYKA;Kaunas;Lithuania;18;
2025-03-26;EYPA;EYPA;Palanga;Lithuania;3;
2025-03-26;EYSA;EYSA;Siauliai;Lithuania;8;
2025-03-26;EYVI;EYVI;Vilnius;Lithuania;49;
2025-03-26;GCFV;GCFV;Fuerteventura;Spain;76;0
2025-03-26;GCGM;GCGM;La Gomera;Spain;4;
2025-03-26;GCHI;GCHI;Hierro;Spain;7;
2025-03-26;GCLA;GCLA;La Palma;Spain;31;
2025-03-26;GCLP;GCLP;Gran Canaria;Spain;201;
2025-03-26;GCRR;GCRR;Lanzarote;Spain;83;6
2025-03-26;GCTS;GCTS;Tenerife Sur - Reina Sofia;Spain;134;69
2025-03-26;GCXO;GCXO;Tenerife North;Spain;103;
2025-03-26;GEML;GEML;Melilla;Spain;12;
2025-03-26;GMAD;GMAD;Al Massira;Morocco;37;
2025-03-26;GMFF;GMFF;SaĂŻss;Morocco;20;
2025-03-26;GMME;GMME;Rabat-SalĂ©;Morocco;29;
2025-03-26;GMMN;GMMN;Mohammed V International;Morocco;99;
2025-03-26;GMMX;GMMX;Menara;Morocco;96;
2025-03-26;GMTT;GMTT;Ibn Batouta;Morocco;24;
2025-03-26;LATI;LATI;Tirana;Albania;62;
2025-03-26;LBSF;LBSF;Sofia;Bulgaria;82;2
2025-03-26;LCLK;LCLK;Larnaca;Cyprus;69;
2025-03-26;LCPH;LCPH;Paphos;Cyprus;37;
2025-03-26;LDZA;LDZA;Zagreb;Croatia;57;10
2025-03-26;LEAL;LEAL;Alicante;Spain;129;58
2025-03-26;LEAM;LEAM;Almeria;Spain;9;
2025-03-26;LEAS;LEAS;Asturias;Spain;17;
2025-03-26;LEBA;LEBA;Cordoba;Spain;1;
2025-03-26;LEBB;LEBB;Bilbao;Spain;56;0
2025-03-26;LEBG;LEBG;Burgos;Spain;4;
2025-03-26;LEBL;LEBL;Barcelona;Spain;436;
2025-03-26;LEBZ;LEBZ;Badajoz;Spain;6;
2025-03-26;LECO;LECO;La Coruna;Spain;15;
2025-03-26;LECU;LECU;Madrid - Cuatro Viento;Spain;11;
2025-03-26;LEDA;LEDA;Lleida - Alguaire;Spain;4;
2025-03-26;LEGE;LEGE;Gerona;Spain;10;
2025-03-26;LEGR;LEGR;Granada;Spain;19;
2025-03-26;LEGT;LEGT;Madrid - Getafe;Spain;3;
2025-03-26;LEIB;LEIB;Ibiza;Spain;47;0
2025-03-26;LEIZ;LEIZ;Abad;Spain;0;
2025-03-26;LEJR;LEJR;Jerez De La Frontera;Spain;27;
2025-03-26;LELL;LELL;Sabadell;Spain;9;
2025-03-26;LELN;LELN;Leon;Spain;1;
2025-03-26;LEMD;LEMD;Madrid - Barajas;Spain;575;
2025-03-26;LEMG;LEMG;MĂˇlaga;Spain;193;74
2025-03-26;LEMH;LEMH;Mahon;Spain;23;
2025-03-26;LEMO;LEMO;Seville - Moron;Spain;8;
2025-03-26;LEPA;LEPA;Palma de Mallorca;Spain;180;22
2025-03-26;LEPP;LEPP;Noain Pamplona;Spain;5;
2025-03-26;LERJ;LERJ;Logrono;Spain;1;
2025-03-26;LERS;LERS;Reus;Spain;8;
2025-03-26;LERT;LERT;Rota;Spain;16;
2025-03-26;LESA;LESA;Salamanca Matalan;Spain;9;
2025-03-26;LESB;LESB;Son Bonet;Spain;1;
2025-03-26;LESJ;LESJ;Palma - Son San Juan;Spain;0;
2025-03-26;LESO;LESO;San Sebastian;Spain;6;
2025-03-26;LEST;LEST;Santiago;Spain;29;
2025-03-26;LETO;LETO;Madrid - Torrejon;Spain;6;
2025-03-26;LEVC;LEVC;Valencia;Spain;107;
2025-03-26;LEVD;LEVD;Valladolid;Spain;3;
2025-03-26;LEVT;LEVT;Vitoria;Spain;18;
2025-03-26;LEVX;LEVX;Vigo;Spain;10;
2025-03-26;LEXJ;LEXJ;Santander;Spain;9;
2025-03-26;LEZG;LEZG;Zaragoza;Spain;13;
2025-03-26;LEZL;LEZL;Sevilla;Spain;86;21
2025-03-26;LFAQ;LFAQ;Albert-Bray;France;9;
2025-03-26;LFBA;LFBA;Agen-La Garenne;France;3;
2025-03-26;LFBD;LFBD;Bordeaux-MĂ©rignac;France;65;
2025-03-26;LFBE;LFBE;Bergerac-RoumaniĂ¨re;France;3;
2025-03-26;LFBH;LFBH;La Rochelle-Ile de RĂ©;France;5;
2025-03-26;LFBI;LFBI;Poitiers-Biard;France;8;
2025-03-26;LFBL;LFBL;Limoges-Bellegarde;France;9;
2025-03-26;LFBO;LFBO;Toulouse-Blagnac;France;108;24
2025-03-26;LFBP;LFBP;Pau-PyrĂ©nĂ©es;France;18;
2025-03-26;LFBT;LFBT;Tarbes-Lourdes PyrĂ©nĂ©es;France;5;
2025-03-26;LFBZ;LFBZ;Biarritz-Bayonne-Anglet;France;16;
2025-03-26;LFCR;LFCR;Rodez-Marcillac;France;5;
2025-03-26;LFGJ;LFGJ;DĂ´le-Tavaux;France;3;
2025-03-26;LFJL;LFJL;Metz-Nancy-Lorraine;France;5;
2025-03-26;LFJR;LFJR;Angers-MarcĂ©;France;6;
2025-03-26;LFKB;LFKB;Bastia-Poretta;France;14;
2025-03-26;LFKC;LFKC;Calvi-Sainte-Catherine;France;4;
2025-03-26;LFKF;LFKF;Figari-Sud Corse;France;4;
2025-03-26;LFKJ;LFKJ;Ajaccio-NapolĂ©on-Bonaparte;France;12;
2025-03-26;LFLB;LFLB;ChambĂ©ry-Aix-les-Bains;France;8;
2025-03-26;LFLC;LFLC;Clermont-Ferrand-Auvergne;France;14;
2025-03-26;LFLI;LFLI;Annemasse;France;2;
2025-03-26;LFLL;LFLL;Lyon-Saint-ExupĂ©ry;France;124;73
2025-03-26;LFLP;LFLP;Annecy-Meythet;France;2;
2025-03-26;LFLS;LFLS;Grenoble-IsĂ¨re;France;10;
2025-03-26;LFLX;LFLX;ChĂ˘teauroux-DĂ©ols;France;4;
2025-03-26;LFLY;LFLY;Lyon-Bron;France;12;
2025-03-26;LFMD;LFMD;Cannes-Mandelieu;France;13;
2025-03-26;LFMH;LFMH;Saint-Etienne-BouthĂ©on;France;3;
2025-03-26;LFMI;LFMI;Istres-Le TubĂ©;France;13;
2025-03-26;LFMK;LFMK;Carcassonne-Salvaza;France;0;
2025-03-26;LFML;LFML;Marseille-Provence;France;116;
2025-03-26;LFMN;LFMN;Nice-CĂ´te dâ€™Azur;France;150;29
2025-03-26;LFMP;LFMP;Perpignan-Rivesaltes;France;20;
2025-03-26;LFMT;LFMT;Montpellier-MĂ©diterranĂ©e;France;46;
2025-03-26;LFMU;LFMU;BĂ©ziers-Vias;France;9;
2025-03-26;LFMV;LFMV;Avignon-Caumont;France;9;
2025-03-26;LFOB;LFOB;Beauvais-TillĂ©;France;34;
2025-03-26;LFOH;LFOH;Le Havre-Octeville;France;2;
2025-03-26;LFOK;LFOK;ChĂ˘lons-Vatry;France;4;
2025-03-26;LFOP;LFOP;Rouen;France;14;
2025-03-26;LFOT;LFOT;Tours-Val de Loire;France;12;
2025-03-26;LFPB;LFPB;Paris-Le Bourget;France;52;
2025-03-26;LFPG;LFPG;Paris-Charles-de-Gaulle;France;624;
2025-03-26;LFPN;LFPN;Toussus-le-Noble;France;22;
2025-03-26;LFPO;LFPO;Paris-Orly;France;236;52
2025-03-26;LFQQ;LFQQ;Lille-Lesquin;France;18;
2025-03-26;LFRB;LFRB;Brest-Bretagne;France;12;
2025-03-26;LFRD;LFRD;Dinard-Pleurtuit-Saint-Malo;France;5;
2025-03-26;LFRH;LFRH;Lorient-Lann BihouĂ©;France;13;
2025-03-26;LFRK;LFRK;Caen-Carpiquet;France;7;
2025-03-26;LFRM;LFRM;Le Mans;France;3;
2025-03-26;LFRN;LFRN;Rennes-Saint-Jacques;France;19;
2025-03-26;LFRO;LFRO;Lannion;France;1;
2025-03-26;LFRS;LFRS;Nantes-Atlantique;France;52;
2025-03-26;LFRZ;LFRZ;Saint-Nazaire-Montoir;France;5;
2025-03-26;LFSB;LFSB;BĂ˘le-Mulhouse;France;104;36
2025-03-26;LFSL;LFSL;Brive-Souillac;France;5;
2025-03-26;LFST;LFST;Strasbourg-Entzheim;France;21;
2025-03-26;LFTH;LFTH;HyĂ¨res-Le Palyvestre;France;6;
2025-03-26;LFTW;LFTW;NĂ®mes-Garons;France;19;
2025-03-26;LGAV;LGAV;Athens;Greece;300;
2025-03-26;LGIR;LGIR;Heraklion;Greece;24;
2025-03-26;LGKF;LGKF;Kefallinia;Greece;3;
2025-03-26;LGKO;LGKO;Kos;Greece;7;
2025-03-26;LGKR;LGKR;Corfu;Greece;6;
2025-03-26;LGMK;LGMK;Mikonos;Greece;4;
2025-03-26;LGPZ;LGPZ;Aktion;Greece;3;
2025-03-26;LGRP;LGRP;Rodos;Greece;10;
2025-03-26;LGSA;LGSA;Khania - Souda;Greece;16;
2025-03-26;LGSK;LGSK;Skiathos;Greece;1;
2025-03-26;LGSR;LGSR;Santorini;Greece;9;
2025-03-26;LGTS;LGTS;Thessaloniki;Greece;53;
2025-03-26;LGZA;LGZA;Zakinthos;Greece;3;
2025-03-26;LHBP;LHBP;Budapest - Ferihegy;Hungary;171;6
2025-03-26;LIBR;LIBR;Brindisi;Italy;20;
2025-03-26;LICC;LICC;Catania;Italy;75;159
2025-03-26;LICJ;LICJ;Palermo Falcone-Borsellino;Italy;56;
2025-03-26;LIMC;LIMC;Milan - Malpensa;Italy;300;239
2025-03-26;LIME;LIME;Bergamo;Italy;102;112
2025-03-26;LIMF;LIMF;Torino Caselle;Italy;50;
2025-03-26;LIML;LIML;Milan - Linate;Italy;171;94
2025-03-26;LIPE;LIPE;Bologna;Italy;94;33
2025-03-26;LIPH;LIPH;Treviso;Italy;19;
2025-03-26;LIPZ;LIPZ;Venice;Italy;92;107
2025-03-26;LIRA;LIRA;Rome - Ciampino;Italy;49;
2025-03-26;LIRF;LIRF;Rome - Fiumicino;Italy;385;554
2025-03-26;LIRN;LIRN;Naples;Italy;74;
2025-03-26;LIRP;LIRP;Pisa San Giusto;Italy;31;
2025-03-26;LJLJ;LJLJ;Ljubljana;Slovenia;29;0
2025-03-26;LJMB;LJMB;Maribor;Slovenia;2;
2025-03-26;LJPZ;LJPZ;PortoroĹľ;Slovenia;1;
2025-03-26;LKKV;LKKV;Karlovy Vary;Czech Republic;2;
2025-03-26;LKMT;LKMT;Ostrava;Czech Republic;9;
2025-03-26;LKPR;LKPR;Prague;Czech Republic;155;
2025-03-26;LKTB;LKTB;Brno-TuĹ™any;Czech Republic;7;
2025-03-26;LLBG;LLBG;Tel Aviv - Ben Gurion International;Israel;189;
2025-03-26;LMML;LMML;Malta;Malta;73;66
2025-03-26;LOWG;LOWG;Graz;Austria;17;
2025-03-26;LOWI;LOWI;Innsbruck;Austria;27;
2025-03-26;LOWK;LOWK;Klagenfurt;Austria;8;
2025-03-26;LOWL;LOWL;Linz;Austria;15;
2025-03-26;LOWS;LOWS;Salzburg;Austria;26;
2025-03-26;LOWW;LOWW;Vienna;Austria;302;82
2025-03-26;LPAZ;LPAZ;Santa Maria;Portugal;3;
2025-03-26;LPCS;LPCS;Cascais;Portugal;3;
2025-03-26;LPFL;LPFL;Flores;Portugal;3;
